camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p1c5,1,47,415.3453579520472,626.8202518084722,448.6426115918722,655.5979005631543,434.8974868264957,627.0533940623961,400.9810561547972,598.0951947237621,541.2497538658279,544.4715368339168,575.2468397856117,570.0319750750151,565.6149566707637,540.8271431317487,530.9318635312637,515.1925916631673,428,512,589,512,428,672,589,672,508,592,21.01557464738894
p1c5,1,126,247.6566472678496,528.9243976673991,277.7281609300028,555.919490030548,260.6754087223086,527.0786813740931,230.2120802969976,500.022210498914,369.9523545243481,459.0076222647031,401.0198771917544,483.24574236144593,387.845600415674,454.0912818330962,356.3027991393355,429.8672425177173,259,428,411,428,259,567,411,567,335,497,17.086507097707024
p1c5,1,164,89.29705343889768,526.5728478142584,118.95166347329398,556.5145673195955,92.24612531878203,520.102020571936,62.28935242682269,490.0813968478739,249.5495819618665,440.51265679082735,280.96437525105256,466.7040749642012,260.8793645385887,429.8491301072591,228.9798601027321,403.7053345757079,85,404,285,404,85,540,285,540,185,472,12.502803685573689
p1c5,2,47,408.4650320528202,631.1611527592183,441.7120195965996,660.1135389996333,427.7318523967127,631.6114214703513,393.8702937985773,602.4722603760192,535.0737766843812,548.3602966252138,569.0393687921292,574.0681077408555,559.2162619506188,544.8887452988514,524.5674618978682,519.1022811960894,419,514,583,514,419,677,583,677,501,595,18.383482035908084
p1c5,2,126,242.05811447391423,531.9291244340229,272.0733906789156,559.0457546083641,254.83766987466632,530.2229599239918,224.4351000306912,503.0413646043171,364.8672549904873,461.7283452255157,395.8937874510488,486.0706428353316,382.5667879784224,456.9252525610588,351.06812057992187,432.5943793357884,254,431,405,431,254,570,405,570,329,500,14.95352954915106
p1c5,2,164,84.92256073999405,528.6710126274716,114.5168992043223,558.7068583231023,87.6261751495285,522.3102058269011,57.73558017688666,492.1919647108516,245.65443031579773,442.3684410992685,277.02578756230474,468.6376095606071,256.79187898838825,431.7890266663943,224.93977909477908,405.5650846819553,83,407,280,407,83,541,280,541,181,474,10.946793225834146
p1c5,3,47,401.5375560747424,635.5316478126866,434.73309621145233,664.6605054464488,420.5150851204843,636.201811551244,386.7096970369626,606.8798481680567,528.8573414403447,552.2743861853347,562.7905623499681,578.1309638161345,552.774032549601,548.9778281301748,518.1604834299415,523.0379810510703,410,516,578,516,410,684,578,684,494,600,17.512916715652437
p1c5,3,126,236.4410898746412,534.9506779715803,266.3995976215763,562.1898182470532,248.97955707869912,533.385473037792,218.63833728787256,506.0777314748156,359.7669954183638,464.4637232065538,390.75216594523647,488.9109986896535,377.2713855284359,459.7749963795055,345.81726549998945,435.336452413389,248,434,399,434,248,573,399,573,323,503,14.242282752418548
p1c5,3,164,80.54009897938607,530.7659814489518,110.07359069405916,560.8959443511309,82.99703240904437,524.5153934756826,53.1732440741539,494.29952945857485,241.75205158175467,444.2211200163502,273.079484406612,470.5680117906215,252.69615437793428,433.7259631981664,220.89198805018123,407.4218916741595,76,406,279,406,76,544,279,544,177,475,10.42186829651656
p1c5,4,47,392.24262252804033,641.3921794366199,425.3677357862831,670.7585227659093,410.828752729341,642.3592368642148,377.1002672892933,612.791196965036,520.5191048371264,557.5210624567856,554.4077687251436,583.5777337565721,544.1303273145832,554.4606900864023,509.56529949725945,528.3144866630718,401,519,572,519,401,690,572,690,486,604,18.38858119858656
p1c5,4,126,228.9159516879385,538.9959408518309,258.79755156510987,566.399532077621,241.1295802038017,537.620438087591,210.8714862526792,510.1433312429533,352.9355454877254,468.12499872643855,383.8646010640952,492.713140098352,370.1770282897661,463.5901512744068,338.78335087117813,439.00710211543225,240,436,393,436,240,577,393,577,316,506,14.953338838740663
p1c5,4,164,74.67810340806003,533.574619505359,104.12987698326822,563.8310106041016,76.80389721158419,527.4723629265866,47.06985808331064,497.1253394234179,236.5340029862177,446.70439200606177,267.8024837037398,473.1556567967478,247.2187021213018,436.3226060372229,215.47888790871727,409.9109142822607,71,408,277,408,71,548,277,548,174,478,10.941706855442096
p1c5,5,47,385.2313619106003,645.8145699792627,418.3023962518444,675.3607725917271,403.51985756257255,647.0072053395643,369.85043753631777,617.2527459994382,514.2318770366819,561.4788165387703,548.0861887494826,587.6869456185773,537.610870256313,558.597830773293,503.0832568904232,532.2953886370102,392,522,566,522,392,695,566,695,479,608,17.861142843755157
p1c5,5,76,-56.0802043652916,787.9019527989243,-26.44841143046633,828.7838436554686,-59.509521523783725,799.8015345260183,-89.23390619347539,758.3423473353675,104.8373425033318,691.0430368181991,136.80829398159543,727.0867214340578,110.98874557982508,696.5827805424484,78.67311679465435,660.1860102657095,11,667,120,667,11,825,120,825,65,746,7.965171253063078
p1c5,5,126,223.24374708312817,542.0467376993856,253.06681305979475,569.574687409844,235.21115595980817,540.8150476603752,205.0163414488537,513.2098409187183,347.7875857677771,470.8855429038964,378.6739016360088,495.5801687892448,364.8298445633122,466.4673241154392,333.48221171275907,441.7750199334861,233,439,387,439,233,580,387,580,310,509,14.52662890278324
