camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p1c3,7,41,1675.92652647038,121.86752088207317,1697.957821903359,155.04424770835527,1714.612622465518,123.88359861297106,1691.6656059192346,90.78002616188994,1795.8942834696516,121.45160176743153,1820.989786384984,154.55809093411054,1840.393176471565,123.44358514273232,1814.245314375939,90.41047609490876,1757.0,104.0,1880.0,104.0,1757.0,155.0,1880.0,155.0,1818.0,129.0,59.98304535511157
p1c3,8,41,1653.6623328061698,122.06769361135804,1675.125867748637,155.2639523924667,1691.2711130223995,124.0945022699697,1668.9171470163478,90.97122592368692,1773.7194744589726,121.6512495971542,1798.2518708805326,154.7771917941114,1817.1499782061005,123.65390783267875,1791.5901961007405,90.60117536669028,1725.0,103.0,1854.0,103.0,1725.0,156.0,1854.0,156.0,1789.0,129.0,59.5302276286629
p1c3,9,41,1631.3743625641466,122.27314783515163,1652.2691168492631,155.489231844843,1667.903861559481,124.31096538957163,1646.144031373606,91.16768595502052,1751.5214962232224,121.85616753981688,1775.4898004330787,155.00185485687803,1793.881711549038,123.86977738174538,1768.91105772376,90.7971235283832,1701.0,105.0,1826.0,105.0,1701.0,156.0,1826.0,156.0,1763.0,130.0,60.8725929664363
p1c3,10,41,1601.6283465822462,122.54416292587872,1621.7631557929635,155.78654541894957,1636.7157972144046,124.59652499263464,1615.7498272780504,91.42671245455074,1721.895335383696,122.12647305055162,1745.1099435118867,155.2983524976601,1762.825488684761,124.15455151803782,1738.6420204833794,91.05547302358086,1674.0,105.0,1798.0,105.0,1674.0,156.0,1798.0,156.0,1736.0,130.0,65.42325455114482
p1c3,11,41,1579.295365403159,122.74793942623393,1598.8590329622432,156.01008818679497,1613.2990107336334,124.81124713743256,1592.9296985666017,91.62149140474054,1699.6524071450397,122.32971582808234,1722.3005722623134,155.5212815617463,1739.5077679400829,124.3686828152069,1715.9159385904068,91.24974269688737,1643.0,102.0,1775.0,102.0,1643.0,157.0,1775.0,157.0,1709.0,129.0,65.4272480069054
p1c3,12,41,1556.9457542387677,122.95683047783837,1575.9374257942234,156.23902749217373,1589.8639429573636,125.03135389054796,1570.092201482032,91.82136718622093,1677.393418829237,122.5380621316258,1699.474319204347,155.74959499642895,1716.172398585203,124.58818650768656,1693.173085962755,91.44909816921748,1620.0,105.0,1747.0,105.0,1620.0,157.0,1747.0,157.0,1683.0,131.0,61.57562440695115
p1c3,13,41,1534.5822884824624,123.16058169172346,1553.0010205733936,156.4625658607054,1566.4132196415012,125.24606834195224,1547.240061061961,92.01611684066884,1655.1201665739277,122.74127891565918,1676.6328405152742,155.97251878610297,1692.8209295528236,124.8023092447337,1670.4151651183254,91.64333785558524,1594.0,107.0,1719.0,107.0,1594.0,157.0,1719.0,157.0,1656.0,132.0,61.575555181392
p1c3,14,41,1504.718543007321,123.43301449157056,1522.3713989894495,156.76144810779434,1535.0960511650492,125.53317296230874,1516.7230837748505,92.27653380890516,1625.376975020391,123.0129968535431,1646.1300756249484,156.27057897611232,1661.6364056060618,125.08862231730708,1640.024099082021,91.90307261223894,1569.0,107.0,1693.0,107.0,1569.0,157.0,1693.0,157.0,1631.0,132.0,65.42703030635492
p1c3,15,41,1482.3096803261965,123.63515936007346,1499.3872217515898,156.98332495853506,1511.5953794486772,125.74622119876192,1493.823532154547,92.46967328797156,1603.0583950880573,123.21460970927512,1623.2409048309494,156.491843778157,1638.2350783219715,125.30108140694686,1617.218845302426,92.09570457552188,1543.0,107.0,1668.0,107.0,1543.0,157.0,1668.0,157.0,1605.0,132.0,61.57545137367707
p1c3,16,41,1459.876076105552,123.84253389995696,1476.3772275943068,157.21072315631207,1488.0678946752323,125.96477586355547,1470.8983120672951,92.66802159148916,1580.715681048055,123.42144091063584,1600.3265592400696,156.71861741867832,1614.8076121686847,125.51903437671912,1594.3885599769656,92.29353403802598,1517.0,107.0,1643.0,107.0,1517.0,157.0,1643.0,157.0,1580.0,132.0,61.57541677302436
p1c3,17,41,1429.936836921908,124.11787986849777,1445.6679399137813,157.51272533034086,1456.6672174407058,126.25498475317453,1440.3022891668468,92.93133131908084,1550.8976597394644,123.69606421417927,1569.7448403314115,157.01978873103866,1583.5403366062546,125.80844290998694,1563.919153119274,92.55615378439806,1489.0,107.0,1618.0,107.0,1489.0,158.0,1618.0,158.0,1553.0,132.0,65.42283875183742
p1c3,18,41,1407.4556862577908,124.3184985552003,1422.6078926201528,157.7330407978528,1433.0873948074025,126.46646062073044,1417.327409068385,93.12293406571362,1528.50698768664,123.89615270618704,1546.780015692025,157.23949395811485,1560.0600939427777,126.01933149296092,1541.038783954207,92.74725088959752,1462.0,107.0,1593.0,107.0,1462.0,158.0,1593.0,158.0,1527.0,132.0,65.42690072427935
p1c3,19,41,1377.4564595458337,124.59341955159267,1391.8354699463384,158.03463522759571,1401.6206935115968,126.75625267136384,1386.6687252521783,93.38580903538649,1498.629233330037,124.17035067527712,1516.1354390756674,157.54025695878488,1528.7270931555286,126.308322650562,1510.5069899879693,93.00943555566364,1437.0,107.0,1568.0,107.0,1437.0,158.0,1568.0,158.0,1502.0,132.0,65.42281207692534
p1c3,20,41,1354.9336979585185,124.8025871535114,1368.7316408778538,158.26398099028404,1377.995074131093,126.97673741070751,1363.65036892158,93.5859292502,1476.1979720712684,124.37896930987348,1493.1279149190923,157.7689717235651,1505.2021920900954,126.52819927248991,1487.5842177575666,93.2090313498376,1413.0,108.0,1543.0,108.0,1413.0,158.0,1543.0,158.0,1478.0,133.0,65.42689712056492
p1c3,21,41,1332.3895468926637,125.00673254708222,1345.6052973992091,158.4880520181404,1354.3459200236048,127.19195238447573,1340.6096794274554,93.78103724587602,1453.7449463024138,124.58257581584326,1470.0974847845416,157.9924227761252,1481.653349722076,126.74281721612049,1464.638723239173,93.40362503809378,1388.0,108.0,1516.0,108.0,1388.0,158.0,1516.0,158.0,1452.0,133.0,65.42690793327955
