camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p3c5,1,22,1463.4536762898608,383.6089291145996,1421.862900492455,373.1957389096732,1431.207686046732,342.446815397228,1473.612180577772,352.661560144596,1439.3235538478489,427.8431480791337,1395.975578803408,416.3667759736573,1405.338246111788,384.8251464179622,1449.572713324662,396.101646150517,1393,355,1465,355,1393,428,1465,428,1429,391,21.114157680567672
p3c5,2,22,1464.649327065353,381.3347930068933,1423.1502471926742,370.9748821850271,1432.4922258178926,340.2686236482112,1474.8013213297024,350.4302309946012,1440.644106623938,425.3359372009343,1397.3954946107772,413.9211906913917,1406.7574751037728,382.4226040595733,1450.8883796567548,393.6374888784676,1394,353,1465,353,1394,425,1465,425,1429,389,18.47233798954805
p3c5,3,22,1465.8450841400593,379.07388768495673,1424.4371634640688,368.7668129393381,1433.7763591525973,338.1031562725549,1475.990622429602,348.2120751081824,1441.9640533308473,422.84395362587287,1398.8142059733568,411.49029666193,1408.1754999547932,380.0347162386682,1452.2034754458507,391.1885307451183,1394,350,1469,350,1394,426,1469,426,1431,388,17.591709518776586
p3c5,4,22,1467.4195540308128,376.07715267329286,1426.132704172097,365.8399043830102,1435.4678740347613,335.23299957572846,1477.5562027663257,345.2722973273624,1443.7020917999175,419.5419173460213,1400.6833950508149,408.26895873097794,1410.043389151445,376.8707097708584,1453.9347011950415,387.9438645550699,1392,347,1472,347,1392,429,1472,429,1432,388,18.46722159734812
p3c5,5,22,1468.5938077322585,373.8412981535872,1427.3973795421089,363.6559937156589,1436.7294152711409,333.0916427179974,1478.7237000258947,343.0791570450345,1444.9979768397895,417.07900850117966,1402.0772125854896,405.866055003139,1411.4360795319924,374.5108245052834,1455.225354555088,385.5240126599118,1395,344,1473,344,1395,424,1473,424,1434,384,17.939880937584185
p3c5,6,22,1469.7618813087424,371.6167777104891,1428.6554941156182,361.48302422720286,1437.984303575755,330.96119063210625,1479.8849489434742,340.8973196997548,1446.2867283355315,414.6292035697875,1403.4634694644865,403.4757790261248,1412.821084561196,372.1635553716339,1456.508777811291,383.1172610180541,1397,340,1473,340,1397,419,1473,419,1435,379,16.883153061176337
p3c5,7,22,1471.3083812162924,368.6698461810335,1430.321405107598,358.60418661151425,1439.6457657882622,328.13895332503745,1481.422241391915,338.007217283822,1447.9925519214005,411.38477670610433,1405.2985804132811,400.3099500932494,1414.6543272313363,369.0550165576065,1458.2073438957189,379.9301982577129,1398,339,1475,339,1398,418,1475,418,1436,378,17.935800968083193
p3c5,8,22,1472.4617874020057,366.4713246163151,1431.5639832363609,356.4563172370595,1440.884900535149,326.0335143762999,1482.5686604476116,335.85130367731875,1449.2644321922303,408.9650174111584,1406.6669909870689,397.9486312765086,1416.0211941742102,366.73667334209057,1459.473668403581,377.5534789142049,1400,337,1473,337,1400,412,1473,412,1436,374,17.93581411234215
p3c5,9,22,1473.997151681144,363.5576521688577,1433.217563749385,353.60957972668206,1442.5338699395438,323.24327844977904,1484.0947282241834,332.994377067874,1450.9566517251287,405.7590694329635,1408.48715777048,394.8198769973488,1417.839245883416,363.6651830971553,1461.1584698069516,374.4048922487048,1401,335,1475,335,1401,411,1475,411,1438,373,17.939880284822188
p3c5,10,22,1475.1345561089438,361.3877603402328,1434.4431606726307,351.48939218686115,1443.755819918311,321.16536868278047,1485.2250004214332,330.86695151072854,1452.210214523473,403.372198661641,1409.836157100979,392.4903039774217,1419.1864234533257,361.3784850635738,1462.406267203994,372.0609777236047,1403,332,1476,332,1403,407,1476,407,1439,369,17.935800315350708
p3c5,11,22,1476.2677191749488,359.2256591117298,1435.664269117949,349.3766936695108,1444.9731935931516,319.09496547428193,1486.3509613749586,328.7473389617039,1453.458805095029,400.9944804491098,1411.1799026585957,390.1695152132209,1420.5282323657243,359.10061147279686,1463.6489987687207,369.72626306692064,1403,329,1478,329,1403,406,1478,406,1440,367,17.935800315350708
p3c5,12,22,1477.7697054300115,356.3585276669422,1437.2829987857097,346.5748868800894,1446.58680839811,316.34950655279005,1487.8432428443764,325.93682034114096,1455.113353857313,397.8423194771621,1412.9607431653774,387.0925996270645,1422.3063103785016,356.08090367577387,1465.2955942828385,366.63143846304513,1407,328,1478,328,1407,401,1478,401,1442,364,17.939880284851693
p3c5,13,22,1478.8887029078453,354.22133090003155,1438.4891033182012,344.4862435406219,1447.7889783726705,314.3030590208693,1488.954890450274,323.8420231463592,1456.3456951811831,395.49332312373207,1414.2872997431616,384.7995069790212,1423.630662040824,353.8306757831892,1466.5218694160872,364.32541106315847,1409,326,1479,326,1409,399,1479,399,1444,362,17.939880284851693
p3c5,14,22,1480.3709373056188,351.3898851777212,1440.0868533624007,341.7189403514616,1449.38136412801,311.59191290725,1490.4272439027357,321.06701267176084,1457.9776208801898,392.3821511376347,1416.0441457296802,381.7621569590011,1425.3844048952665,350.85040559478693,1468.145587027634,361.2714678939889,1411,325,1479,325,1411,395,1479,395,1445,360,17.935814112372586
p3c5,15,22,1481.4762157647835,349.2771985819241,1441.2784080426743,339.6539766150965,1450.5687956774286,309.5690397276759,1491.525035065204,318.99663022892656,1459.194217994015,390.061395470786,1417.3540272767111,379.4963030367861,1426.6918272727712,348.6273576766736,1469.3559237050313,358.9936374370095,1411,320,1481,320,1411,393,1481,393,1446,356,17.93989408184314
p3c5,15,94,794.8220777547449,397.8358196401297,844.7186729984618,421.04679410746337,844.1860288872168,358.2729839763545,792.6080380091678,335.87048139910456,1034.3976124893932,210.8456728479452,1078.623007699871,225.4670762133706,1084.603885820415,170.84784740277067,1039.0728306835842,156.9310282182801,813,277,956,277,813,403,956,403,884,340,31.564741884349388
p3c5,16,22,1482.5823641531802,347.1764855627246,1442.4703317013689,337.6006007751727,1451.756639307029,307.557675804197,1492.6237661326868,316.9381466166758,1460.4111075661513,387.7543425372615,1418.6636444968506,377.2436888844648,1427.999011336516,346.41748950010646,1470.566610202766,356.72945579578794,1413,318,1485,318,1413,391,1485,391,1449,354,17.93988093758418
p3c5,16,94,789.409466199949,402.1116577667237,839.4090596328892,425.5427356889726,838.6877684229386,362.6136605376155,786.9999229638274,339.9914355575374,1030.9933756485393,213.54339827586955,1075.3187609160536,228.27439186921723,1081.2322540451275,173.51890918493064,1035.594878710074,159.4949933786551,804,282,948,282,804,409,948,409,876,345,31.564741884349388
p3c5,17,22,1484.0386223199166,344.3914518169032,1444.0405242254092,334.8781463382649,1453.3211184593831,304.891165182929,1494.0698908205836,314.20935280522235,1462.013248013308,384.6965968744741,1420.388934895287,374.2578813387968,1429.7207273546496,343.4886335966171,1472.1601845066536,353.72883825446627,1414,316,1486,316,1414,390,1486,390,1450,353,17.935800968084123
p3c5,17,94,782.1096235565235,407.8737678099382,832.2458799381504,431.603141920634,831.2671662655598,368.4670785015787,779.43358983801,345.5469029436102,1026.411580539323,217.17063649510453,1070.8705415392658,232.0496382770182,1076.6921802800096,177.11179805808473,1030.9127491570855,162.94319038990062,829,287,939,287,829,383,939,383,884,335,31.564741884350315
p3c5,18,22,1485.1249304635735,342.313105424828,1445.2119396561793,332.8463684178385,1454.4881575865822,302.90131842302094,1495.1485299506728,312.1731643119387,1463.2080723291576,382.4153650466465,1421.6757346204074,372.0301605023415,1431.0047252634722,341.303621578082,1473.348489503432,351.4904545861754,1414,314,1485,314,1414,387,1485,387,1449,350,17.935800968083196
p3c5,18,94,776.5714943481804,412.2421023839967,826.8097302366087,436.1989087975729,825.6334211309997,372.90764604608336,773.6911233113564,349.76017020470874,1022.9427850397004,219.9142340635091,1067.5021266224237,234.90568894341573,1073.2533416311212,179.83055881599324,1027.367139629817,165.55197834184452,830,283,942,283,830,380,942,380,886,332,31.564741884350315
p3c5,19,22,1486.205319323337,340.2448271650481,1446.3770918511882,330.8243200082401,1455.6488544835229,300.9211531816308,1496.2211917054492,310.1469996891332,1464.3961418191325,380.1457162295114,1422.955394644834,369.8136151586481,1432.2814780426943,339.1297548426631,1474.5299587346112,349.2636294568484,1416,309,1486,309,1416,381,1486,381,1451,345,16.88315306117541
p3c5,19,94,770.9778674065857,416.650782632822,821.3175790809821,440.8382502949516,819.9396806931039,377.3918618538953,767.8892223981101,354.0137429851253,1019.4454114979492,222.67771376807087,1064.1052770081365,237.78287351645827,1069.7847134239614,182.57001880616403,1023.7915729267754,168.1802069249467,832,280,946,280,832,378,946,378,889,329,29.70822979982221
p3c5,20,22,1487.6367004614108,337.5044681241613,1447.92088527671,328.1450419651458,1457.1866057875195,298.2976064196254,1497.6422035234318,307.46268471556294,1465.96976269061,377.139369049142,1424.650461056815,366.8774023905453,1433.9725260967714,336.25036016757105,1476.094678356097,346.3143024319295,1418,309,1487,309,1418,380,1487,380,1452,344,17.935800968083193
p3c5,20,94,763.4339715402938,422.5993161914108,813.9085642439362,447.09980644947854,812.2555859082677,383.4465155552671,760.061401171014,359.7552132965056,1014.7401722282644,226.3977593195536,1059.5345955872108,241.65667435643337,1065.1162995127677,186.2593129005648,1018.9799926528968,171.71903551021174,834,277,949,277,834,376,949,376,892,326,31.564741503020137
p3c5,21,22,1488.7043174831142,335.4595955286106,1449.0724610913066,326.14561966016225,1458.333562816845,296.3399481463251,1498.7019785435727,305.459815001778,1467.1431793207787,374.8966210506521,1425.9145680485794,364.6868204282604,1435.2335035961223,334.1023774942071,1477.261329373713,344.1143117238804,1420,308,1488,308,1420,377,1488,377,1454,342,17.93581411234215
p3c5,21,94,757.7093095726075,427.1051458191864,808.2841751181701,451.844116183408,806.4199933259011,388.0359418841781,754.1189951244758,364.1058943631942,1011.1762439544822,229.20897602528933,1056.0715636476905,244.5846106105853,1061.5782736462256,189.04849464644485,1015.3345973276224,174.39395311068287,836,273,953,273,836,374,953,374,894,323,31.564741503020137
p3c5,22,22,1489.7662491999222,333.4245711584736,1450.2180158725475,324.15571809249496,1459.4744257142145,294.391759662609,1499.756015498021,303.4667460218812,1468.3101063423433,372.665188723896,1427.1718097520206,362.5071605570243,1436.487517744219,331.9652824030147,1478.421416527745,341.9256075160331,1422,306,1489,306,1422,374,1489,374,1455,340,16.883166205434364
p3c5,22,94,751.9269846929994,431.653477764021,802.6015485960044,456.6343800751493,800.5218820355898,392.67147242068864,748.1147147671144,368.4990984377457,1007.5830982704512,232.0409601851124,1052.5794581039297,247.5346356290784,1058.0097484213195,191.8593301955167,1011.6585348517362,177.08919429075985,838,270,956,270,838,372,956,372,897,321,29.70822941849111
