camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p3c2,1,22,481.8167623176562,377.3060302798202,546.9799866230547,347.152598984771,527.9217941734915,275.28310833386314,459.0574458392555,305.5521172206465,369.75500508324006,220.4086244094294,429.5642866686962,196.1651622878888,407.50830886249366,125.902841583723,344.62087653284954,150.01031006317092,400.0,204.0,515.0,204.0,400.0,345.0,515.0,345.0,457.0,274.0,49.005424178146725
p3c2,1,28,1501.5108205009797,359.1948006710643,1460.496948706384,375.1850581845961,1470.7703118854345,348.0050572766046,1512.5253770920754,331.8307180098395,1611.2797385804383,434.3461678246458,1568.5300679173067,451.56817823287145,1581.580153217369,424.42136686285056,1625.1342790291949,406.9798747035586,1520.0,377.0,1688.0,377.0,1520.0,497.0,1688.0,497.0,1604.0,437.0,84.26716526951452
p3c2,1,29,1421.2126385226084,184.66593386501347,1383.4972214145898,198.53320917893552,1391.3576057285863,171.17326556779912,1429.6888049996332,157.1803815126968,1511.4459884630462,240.847166002664,1472.342041613273,255.60542062404315,1482.1850941157224,227.9682606415608,1521.950605228547,213.0635674309419,1433.0,191.0,1575.0,191.0,1433.0,285.0,1575.0,285.0,1504.0,238.0,65.17854591320977
p3c2,2,22,491.3306184187555,390.4818069651328,556.9195800695716,359.80344264442766,538.1780557811878,287.8739822430508,468.835656774522,318.6949136653359,377.2542594328806,230.78012861402613,437.4312286228365,206.1652906849708,415.5368198109276,135.74548376089112,352.24092968139365,160.23723021678506,410.0,217.0,526.0,217.0,410.0,359.0,526.0,359.0,468.0,288.0,52.98254414475712
p3c2,2,28,1477.5075621401495,343.4384182500255,1436.8644898323084,359.17338591827905,1446.5656525966592,332.01001498088016,1487.936701787332,316.0979065964213,1584.6418839903336,416.8226096000656,1542.2921468315808,433.7521779887827,1554.6512460281365,406.58620027241017,1597.790684184398,389.4458266465198,1498.0,361.0,1660.0,361.0,1498.0,476.0,1660.0,476.0,1579.0,418.0,77.2361042518722
p3c2,2,29,1402.5752203794198,173.1650750756943,1365.1484296283843,186.85231545447425,1372.618207249864,159.56104040092177,1410.6514486941824,145.75220126259956,1491.0385215971548,228.24901817493068,1452.2431780798497,242.80524713006253,1461.625443065397,215.22282322762248,1501.072054984853,200.52501915829808,1419.0,183.0,1554.0,183.0,1419.0,273.0,1554.0,273.0,1486.0,228.0,65.00495159086955
p3c2,3,22,501.0332170075071,403.9049600947542,567.0521749008241,372.6872627963925,548.643422353153,300.7086965329192,478.8177777537127,332.09745950045817,384.8869383708944,241.3237623828505,445.43534773106734,216.3285587761225,423.7115267631936,145.75601773841518,360.00270164190295,170.64175636018777,417.0,227.0,536.0,227.0,417.0,372.0,536.0,372.0,476.0,299.0,54.30825080029545
p3c2,3,28,1454.0599582007287,328.0459369240302,1413.7814764827574,343.53310879819844,1422.9342108870474,316.3928996473651,1463.9277743475934,300.7351964110029,1558.6531089915052,399.7251526831873,1516.696482588133,416.37136297970426,1528.3944512180433,389.1952588812142,1571.1263850854705,372.346484260978,1472.0,345.0,1630.0,345.0,1472.0,457.0,1630.0,457.0,1551.0,401.0,74.88594716845971
p3c2,3,29,1384.3014176661395,161.8851113833288,1347.1590047834245,175.39670436938897,1354.2518607129823,148.17650560587788,1391.99159108175,134.54716258336987,1471.0467922048497,215.9038703778589,1432.5554235666043,230.26323941314007,1441.4935759915631,202.7389371348708,1480.626138369542,188.2426524850576,1401.0,171.0,1532.0,171.0,1401.0,258.0,1532.0,258.0,1466.0,214.0,64.94032107929245
p3c2,4,22,514.2512078055402,422.205040600046,580.8507621391441,390.2446972242912,562.9109197860473,318.2187565520237,492.4321323311184,350.3906750710464,395.25768392027766,255.66165314813907,456.3077410377859,230.1446526926221,434.8251517596158,159.37640159319722,370.55815306502905,184.8033056582835,430.0,242.0,549.0,242.0,430.0,388.0,549.0,388.0,489.0,315.0,59.714227348192296
