camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p3c5,23,27,648.5004328464966,457.79616279552926,678.4943248026105,473.8302811229213,675.6529759094344,446.46386356924825,645.240358527491,430.6025580966385,716.2770928611423,407.5939943158106,745.7074951804564,422.06908760871016,744.0121406465743,395.3698649622834,714.176208986163,381.0717342538002,669.0,369.0,764.0,369.0,669.0,449.0,764.0,449.0,716.0,409.0,72.88157916092568
p3c5,24,27,633.0124768485647,469.0588961943075,663.1141238772274,485.4539739727708,659.9956637827256,457.9489563906456,629.4730520195785,441.7252208432676,702.3213259970398,417.73260484064366,731.8701968419082,432.5161112968488,729.9483633505333,405.6754389098017,699.9910827455101,391.068365379548,648.0,383.0,745.0,383.0,648.0,464.0,745.0,464.0,696.0,423.0,72.90563079113085
p3c5,25,27,611.8081347867018,484.4784891734279,642.0485523392676,501.3743653307597,638.541307184043,473.6862908264775,607.8772407862926,456.9594047883782,683.2409938724874,431.59406529031145,712.944764819274,446.8045693979118,710.7057382504116,419.775883685675,680.589891679407,404.7408417742969,629.0,395.0,730.0,395.0,629.0,479.0,730.0,479.0,679.0,437.0,72.93343801233873
p3c5,26,27,595.4646587867098,496.3563754829806,625.8049230870324,513.6432419011604,621.9906159136575,485.8194399536966,591.2249498195383,468.6994782402576,668.5548783241132,442.256660326017,698.3721121021317,457.7998216353327,695.8830060277868,430.6307393844998,665.6511012859978,415.2620949997133,609.0,403.0,717.0,403.0,609.0,493.0,717.0,493.0,663.0,448.0,72.95312184283628
p3c5,27,27,578.7220422345474,508.5169100095413,609.1581385900374,526.2087800767523,605.0225860697528,498.2507924665192,574.1595865339132,480.7234392592172,653.528252952809,453.15944682364807,683.4563584873987,469.0465376398507,680.7060282130411,441.7377037687499,650.3608068210192,426.02398035893935,591.0,415.0,702.0,415.0,591.0,507.0,702.0,507.0,646.0,461.0,72.95696185717404
p3c5,28,27,555.7716254810175,525.181398901607,586.3286883435485,543.4360162902365,581.7417486756044,515.3020051823295,550.7562167191555,497.2082064185187,632.960336880857,468.07815935364624,663.0318475470835,484.4420543489841,659.9151719387675,456.9482468486144,629.4235484926177,440.7558390389807,575.0,429.0,684.0,429.0,575.0,520.0,684.0,520.0,629.0,474.0,72.95664182921453
p3c5,29,27,538.0618029301554,538.0300390164705,568.703797158671,556.7246629052567,563.7598372226032,528.461148074614,532.688571502603,509.9241466440741,617.1123800121306,479.56328384213305,647.2876130226605,496.2991248448456,643.8817413238645,468.6678436825395,613.2843753991924,452.1017945017701,557.0,442.0,666.0,442.0,557.0,534.0,666.0,534.0,611.0,488.0,72.95231370561135
p3c5,30,27,519.9089766701716,551.1919479511052,550.6304653769195,570.3428325246451,545.3126714973357,541.9522788553271,514.1614651662388,522.9554234877744,600.8891731824697,491.3126797752573,631.1645209779662,508.4334202790731,627.456358686229,480.66594732227753,596.7570769020992,463.7130355372396,537.0,456.0,649.0,456.0,537.0,549.0,649.0,549.0,593.0,502.0,68.65982658115375
p3c5,31,27,494.9872170667318,569.2619794342348,525.8057584229704,589.0483762656696,519.961653855767,560.4927075705651,488.7134101961423,540.854867043864,578.6523289605004,507.4175743033628,609.0553134921221,525.0731178296265,604.9224854424234,497.126293712676,574.0935389969977,479.63550265875983,517.0,470.0,631.0,470.0,517.0,565.0,631.0,565.0,574.0,517.0,72.95592878632088
p3c5,32,27,475.7363802626152,583.2055563024562,506.6199016331605,603.4895580478607,500.3589422374367,574.813839733652,469.0462541302028,554.673733433241,561.5026726882816,519.8243191199118,591.9961129613187,537.8975633472502,587.5276568315692,509.81835173828426,556.6070606165131,491.90717866631377,483.0,493.0,600.0,493.0,483.0,590.0,600.0,590.0,541.0,541.0,72.95167237836702
p3c5,33,27,455.9887509202716,597.5076283131033,486.9302150240907,618.3085599666002,480.2322375372584,589.5163886524306,448.8626347405978,568.8541653216618,543.935855196246,532.5315968948329,574.5150718184942,551.0378045431963,569.6954485809707,522.8282304772606,538.6881873014446,504.4810595466032,456.0,511.0,576.0,511.0,456.0,610.0,576.0,610.0,516.0,560.0,68.65925894773434
p3c5,34,27,428.8418365097047,617.1640322707698,459.8484778916984,638.6862205331371,452.5341683549635,609.745065903064,421.1016182387051,588.3537678916471,519.8286055275901,549.9657426778623,550.514133419644,569.0744458658461,545.2004359601893,540.6946480588678,514.0862127952995,521.7403318308498,430.0,527.0,554.0,527.0,430.0,628.0,554.0,628.0,492.0,577.0,72.95536441926438
p3c5,35,27,407.8491700257769,632.3525364027483,438.8944993496398,654.4406141821842,431.0912509421202,625.3931302092103,399.6224109207476,603.4293411369598,501.2189283497571,563.4130432833681,531.9772845980974,582.9931708900765,526.2725821305543,554.4889062055871,495.0854979175287,535.0591848481123,404.0,539.0,535.0,539.0,404.0,648.0,535.0,648.0,469.0,593.0,72.95520923889254
p3c5,36,27,386.2868396644624,647.9446968255947,417.3613312239481,670.6214844506211,409.0446513926168,641.4728372104148,377.5497400014102,618.9130396741518,482.1337445415549,577.1959612549581,512.9584883325465,597.2653448422811,506.8440812770455,568.6396942937956,475.5910114930023,548.7162714514033,376.0,551.0,517.0,551.0,376.0,667.0,517.0,667.0,446.0,609.0,68.65879926082077
p3c5,37,27,356.6026865708439,669.4018167431624,387.6999484670868,692.9016526333495,378.6577639385163,663.6270646371311,347.1454044323887,640.2332878793775,455.9089709700107,596.1273497579007,486.81138114761626,616.8787604076757,480.11957018437664,588.0966181723072,448.7901222411524,567.4844435363921,354.0,571.0,493.0,571.0,354.0,687.0,493.0,687.0,423.0,629.0,72.95493239374642
p3c5,37,21,1227.8043065735208,553.1371729313148,1181.0346472492597,538.1748535600412,1186.220582967673,510.97464621386814,1233.828234117184,525.8044077328065,1178.7431152955264,625.2535364356805,1129.59320542843,608.2684338236592,1134.240372572498,580.4514111291825,1184.3189847939354,597.3211687212422,1116.0,522.0,1225.0,522.0,1116.0,625.0,1225.0,625.0,1170.0,573.0,79.03053441685233
