camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p2c5,1,13,1119.641520767703,651.1089356139832,1069.509991782523,605.8554682393268,1075.1848388015062,570.7716512707983,1127.3056271777148,616.711697837432,946.0305878352624,766.1362529886425,897.5267554866799,714.8642461123944,897.054001745615,681.6195511472105,947.4364034708526,733.913293604113,829.0,608.0,1066.0,608.0,829.0,803.0,1066.0,803.0,947.0,705.0,76.33258304760807
p2c5,1,14,1187.5072040087557,464.894650261855,1148.1555902081452,434.2371923104994,1153.9404866871405,406.1146612212214,1194.3864893156986,436.9541890420259,1082.0502822877577,529.067073694671,1043.2984862490564,495.8865754238464,1046.6675622649602,468.182664048967,1086.49185746814,501.62686004833256,969.0,441.0,1125.0,441.0,969.0,563.0,1125.0,563.0,1047.0,502.0,99.83929651194714
p2c5,1,17,1686.6218827236514,267.9251442824012,1638.3636817989766,241.63306136143328,1659.8275338812298,201.8396491526941,1709.971685562493,228.11569838262213,1594.911119317542,328.36243577394896,1546.4470316842087,299.7372395752235,1566.0237736099273,259.9879858249077,1616.424681063096,288.67065096387773,1500.0,221.0,1657.0,221.0,1500.0,348.0,1657.0,348.0,1578.0,284.0,75.52398502197825
p2c5,2,13,1143.658553697311,634.8997994345433,1093.3556522601425,590.4650932920181,1099.8188136718895,555.1616724169985,1152.119912192813,600.2408161233952,973.2730902977214,747.7710496345845,924.4837880017232,697.4845548322373,925.0273649514854,663.9133663322139,975.7169379498084,715.1637132698321,855.0,592.0,1092.0,592.0,855.0,788.0,1092.0,788.0,973.0,690.0,69.72638380503847
p2c5,2,14,1213.9610986572116,448.8212407736988,1174.4845186388973,418.7804111150701,1180.843766481682,390.5715988257009,1221.4181511286708,420.7757309059335,1110.6685198092628,511.6775913137864,1071.736919427372,479.1904366837565,1075.7816249906318,451.361372994839,1115.7930605564777,484.0890278026619,999.0,428.0,1147.0,428.0,999.0,544.0,1147.0,544.0,1073.0,486.0,89.49564825597237
p2c5,2,17,1701.354841901688,258.1366047102612,1653.146778206496,232.21324515280412,1674.8909631973177,192.42641486226225,1724.9754783932444,218.32298290462765,1610.9503221245538,317.7096589982776,1562.5138780214668,289.5027566251843,1582.4363014101314,249.7351709551887,1632.8013344832266,277.9856826894164,1518.0,215.0,1670.0,215.0,1518.0,338.0,1670.0,338.0,1594.0,276.0,68.89255961407835
p2c5,3,13,1175.0072610084453,613.7456242976714,1124.4975640836117,570.3685067721883,1131.966813309636,534.7931832356437,1184.48437838983,578.7615581550853,1008.7832272298016,723.8356347597222,959.64340163703,674.81959238625,961.4824952475702,640.8416502684079,1012.5479980382185,690.7486426576968,879.0,575.0,1115.0,575.0,879.0,770.0,1115.0,770.0,997.0,672.0,74.5353842352091
p2c5,3,15,1617.9913599921535,463.6919231940075,1564.5579807956117,429.4580806914315,1583.968045021641,394.9844145208613,1639.4718157595692,429.4590594820591,1509.2292655037272,542.8652048179742,1455.701065029593,505.1412819848314,1472.6951894628453,471.2945232391572,1528.3444454229232,509.3982139283775,1397.0,440.0,1575.0,440.0,1397.0,575.0,1575.0,575.0,1486.0,507.0,81.5685860951045
p2c5,3,17,1720.6696615023425,245.28837706755127,1672.533976730822,219.8451415548057,1694.6362871010556,180.07275962449384,1744.6354812195505,205.47555379443955,1631.9638825978377,303.7368892997528,1583.5714039539666,276.0740933573451,1603.9356825495368,236.28932574890743,1654.2453377283257,263.9781459758603,1537.0,206.0,1686.0,206.0,1537.0,327.0,1686.0,327.0,1611.0,266.0,73.60456103610152
p2c5,4,13,1198.0210591659438,598.2124285626193,1147.371882574536,555.6039656402917,1155.5632076764628,519.8395913609457,1208.225929366465,563.0015547370101,1034.8175897295616,706.2836677125755,985.4364521237424,658.1891889100278,988.2043118893002,623.9264777154483,1039.527710616743,672.8602455341438,915.0,551.0,1145.0,551.0,915.0,742.0,1145.0,742.0,1030.0,646.0,71.67648452591978
p2c5,4,14,1273.631260727193,412.554254104389,1233.9115288696798,383.8821706276975,1241.519522147505,355.5060508990819,1282.3417872901168,384.30147551047605,1175.1358267424805,472.4931231715887,1135.84425519574,441.5420081075035,1141.3564240167348,413.4628405976754,1181.7406157320595,444.6051278573382,1068.0,393.0,1211.0,393.0,1068.0,506.0,1211.0,506.0,1139.0,449.0,90.90792462102644
