camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p3c2,1,30,1256.1760055363288,347.2700345225596,1216.332116961329,363.4966934569544,1222.2992914206172,334.0986814024167,1262.9415511001205,317.6509829151221,1347.115391142563,419.1952183923112,1305.4793429643585,436.5878119024261,1313.7234390613312,407.1605180174776,1356.2315326287546,389.5094713328946,1223,326,1362,326,1223,434,1362,434,1292,380,4.916780898107733
p3c2,1,31,1058.338503667983,191.03614743028152,1021.3542120212198,205.2791317198665,1023.3023101275328,172.33468210901836,1061.0488126371672,157.911444478313,1127.785850778789,245.9741073991698,1089.3222860311562,261.0825285985685,1092.8497107279725,227.7828721654998,1132.1382047338066,212.4680655524276,1016,164,1137,164,1016,260,1137,260,1076,212,7.61193409325217
p3c2,1,114,1498.194548546337,329.90936489650835,1459.638876806794,345.91675949447347,1472.312513117747,311.6345713962008,1511.7351715882874,295.37853115044044,1612.288679348641,407.8011967310911,1571.8983290410638,425.0693283807501,1588.182526312732,390.7019536926904,1629.5239497177265,373.1386936504751,1479,316,1630,316,1479,424,1630,424,1554,370,10.701759115208628
p3c2,2,30,1255.1477068880629,346.4418249278036,1215.3246343272592,362.6552750240618,1221.2671932711305,333.2584750333229,1261.887799461325,316.82439226533864,1345.9724759453368,418.2755536948133,1304.359082988065,435.6530958683173,1312.5732205549048,406.2250643447306,1355.0577080781609,388.5895711523209,1222,325,1362,325,1222,433,1362,433,1292,379,4.304844022800444
p3c2,2,31,1057.138827922225,190.0278914035408,1020.1817123593348,204.2553287295577,1022.1036798659172,171.31801557743194,1059.8218768726888,156.91077812437163,1126.4689434079962,244.8703534969964,1088.0347126392553,259.96138815677654,1091.5308137672785,226.66740448195452,1130.7887061674503,211.37052821063835,1015,164,1134,164,1015,258,1134,258,1074,211,6.652936698729841
p3c2,2,114,1495.6447374142797,328.05937476834083,1457.133010172734,344.0376017824897,1469.728983174643,309.7594011353746,1509.105725098348,293.53355688750696,1609.4211952733308,405.72788113038393,1569.07882884054,422.96237373878427,1585.2672791737664,388.59360499589366,1626.558472889574,371.0652787698518,1476,314,1627,314,1476,422,1627,422,1551,368,9.374349686734195
p3c2,3,30,1254.1142865020588,345.6172400440045,1214.3119603938223,361.81752132761983,1220.229831366892,332.4219892745125,1260.8288568919447,316.0014805109961,1344.8243707328309,417.35987391124206,1303.2335558465495,434.7224115333159,1311.4176653994882,405.2937119160232,1353.8786278221482,387.6737232947834,1221,325,1359,325,1221,432,1359,432,1290,378,4.100771151028733
p3c2,3,31,1055.942203567701,189.021581602529,1019.012216711649,203.2335095845387,1020.908161966204,170.30335103715714,1058.5981036439655,155.91207445838134,1125.1554596783735,243.7688233988152,1086.7505103228505,258.8425154490131,1090.2154193545464,225.5542322666,1129.4427659430246,210.2752402983224,1014,163,1133,163,1014,257,1133,257,1073,210,6.333270900555735
p3c2,3,114,1493.109288138036,326.21863484991474,1454.6413091304082,342.1678630251064,1467.1602187305448,307.89374538863404,1506.4912512359692,291.6979202858867,1606.570248282934,403.6652868840587,1566.2756481682234,420.8663425819146,1582.3691095764702,386.496334932555,1623.6103036965983,369.00272974952514,1473,312,1625,312,1473,420,1625,420,1549,366,8.925087790199173
p3c2,3,115,1275.5261969504795,174.45283753302758,1243.0952798026535,187.1498835749673,1248.218359386486,161.1869740860623,1281.1588432572612,148.36556710618177,1353.5865391558486,227.5870689012351,1319.9201784723564,241.03881261378783,1326.5897255617165,214.7812916654173,1360.8052353661374,201.18756822705424,1227,163,1361,163,1227,241,1361,241,1294,202,7.963458103814754
p3c2,3,151,1344.225277095211,143.36751069609838,1310.5895584145426,156.52270998465366,1316.1709181042877,132.78046207776055,1350.2774801450191,119.51158098256542,1427.0164469336494,196.09149959320345,1392.0869311389372,210.0406557886267,1399.1788470464428,185.9882928324336,1434.6160306747704,171.90904289016132,1312,135,1435,135,1312,213,1435,213,1373,174,16.879138173109688
p3c2,4,30,1252.7375817030477,344.51578881478986,1212.9629688731648,360.6984941329762,1218.8479835772428,331.3046738640252,1259.4181821173688,314.9022812952092,1343.294841165318,416.13687507638673,1301.7341852306024,433.4793888415239,1309.8783295898336,404.0498229841596,1352.3078687933637,386.45052476746486,1219,324,1356,324,1219,430,1356,430,1287,377,4.309873194338875
p3c2,4,31,1054.3409459386528,187.67992011136704,1017.4471529290106,201.87116640559185,1019.3083464741802,168.95063314893125,1056.960592516682,154.58063940192588,1123.3982208034272,242.30029138955496,1085.032334811492,257.3508598817959,1088.4556020712691,224.07027455007216,1127.6422000105165,208.81512719504045,1014,162,1132,162,1014,255,1132,255,1073,208,6.6529366987298415
p3c2,4,114,1489.7322899371657,323.769236670438,1451.322569681461,339.6799003610387,1463.7391167787364,305.41142126290566,1503.0092820979337,289.25551412867605,1602.7739104335449,400.921161127785,1562.5429143536492,418.0777618074475,1578.5102424389677,383.706361508273,1619.684862493168,366.25891414816914,1471,311,1622,311,1471,419,1622,419,1546,365,9.374349837957498
p3c2,4,115,1273.0296634547135,172.7899944697042,1240.6378626118646,185.4635637396071,1245.713527632339,159.51137929944625,1278.6136651467814,146.71397739026762,1350.8584711702142,225.7682916528456,1317.2341363682824,239.19383893678184,1323.8477995048045,212.9452995465232,1358.0199141297308,199.3784041187104,1225,160,1360,160,1225,239,1360,239,1292,199,8.364689305460871
p3c2,4,151,1338.6878762878837,140.02533861961638,1305.1355789098195,153.1301623407118,1310.62056904947,129.41109291620452,1344.6413810392762,116.19358822522196,1420.9616151875744,192.4283754146307,1386.1217436137003,206.3212219403336,1393.1001069062847,182.28914787754007,1428.44505442792,168.2674079431359,1307,133,1428,133,1307,209,1428,209,1367,171,17.721185203482072
p3c2,5,30,1251.7072317052173,343.6935382520065,1211.9533173687398,359.863121492983,1217.813779167097,330.47061483216294,1258.3624479104449,314.0817472079035,1342.150318161206,415.2239306445608,1300.6121862322934,432.551496293202,1308.7264726828005,403.1213254953241,1351.1325442588593,385.5374723880619,1218,323,1356,323,1218,429,1356,429,1287,376,4.186423636968162
p3c2,5,31,1053.1427034190388,186.67935737373563,1016.2759201129994,200.85517775956373,1018.1111603958394,167.94188557720673,1055.7352769888637,153.5877653953974,1122.083536951544,241.20517667913543,1083.7468001783948,256.23850001716795,1087.1389785215863,222.9637266807784,1126.2951707970776,207.726361336674,1013,162,1132,162,1013,255,1132,255,1072,208,6.461027582188289
p3c2,5,114,1487.2067871117329,321.9357761068723,1448.840702026704,337.81760034002576,1461.180882632774,303.55347326301046,1500.4054614766396,287.4274152705957,1599.9352275039346,398.86750092568144,1559.7518663982476,415.99086574,1575.6251143125885,381.6185919214929,1616.749877775963,364.20565020105937,1467,309,1618,309,1467,416,1618,416,1542,362,9.10886792201795
p3c2,5,115,1271.1641209192092,171.55012291724694,1238.8015084555511,184.20618900958752,1243.8418277672397,158.26206898158586,1276.711859980633,145.48256333753687,1348.8202876156795,224.4122718545228,1315.2273102478027,237.8182912985379,1321.7993244512188,211.57652610861533,1355.939061011259,198.0296283510496,1222,158,1359,158,1222,237,1359,237,1290,197,8.123976736143234
p3c2,5,151,1334.562670546704,137.5291344290761,1301.0727266797164,150.5963981046515,1306.4862216638726,126.89479363557464,1340.44294301689,113.7155922493163,1416.4516868406986,189.693216760817,1381.6788127559737,203.544092724278,1388.5729518135283,179.5273599769338,1423.8489686918108,165.54848156900982,1296,129,1417,129,1296,205,1417,205,1356,167,17.213918300274315
