camera,frame,id,fbr_x_3d,fbr_y_3d,fbl_x_3d,fbl_y_3d,ftl_x_3d,ftl_y_3d,ftr_x_3d,ftr_y_3d,bbr_x_3d,bbr_y_3d,bbl_x_3d,bbl_y_3d,btl_x_3d,btl_y_3d,btr_x_3d,btr_y_3d,x_tl_2d,y_tl_2d,x_tr_2d,y_tr_2d,x_bl_2d,y_bl_2d,x_br_2d,y_br_2d,x_center,y_center,average_speed_5_frames
p2c2,3,10,353.4825983633122,247.6725622238834,394.5144578784994,226.92344160243425,384.869983657005,203.7963238802556,343.063720487205,224.5287700033549,311.7470847823599,190.335960565562,351.4262043864431,171.3293316506393,341.6136671933465,148.49144670706963,301.21489541155273,167.46059362105203,291.0,127.0,399.0,127.0,291.0,229.0,399.0,229.0,345.0,178.0,54.84309683179268
p2c2,3,11,702.9619015913839,238.1706940500556,741.6828621357071,216.0503573833642,736.3827314491191,187.7288495956944,696.8504527796856,209.82010479541543,639.6625506161487,176.3811196884811,677.3342255787849,156.27251440170528,671.1775965921341,128.36171433898332,632.74300031378,148.41302952592852,604.0,112.0,731.0,112.0,604.0,209.0,731.0,209.0,667.0,160.0,77.2010826791606
p2c2,4,10,363.2807319262528,261.4514369656594,404.6318928977214,240.2727222155659,395.0335256812384,217.0881492876485,352.8947156305608,238.255862069656,320.624774125649,202.8351014395596,360.6062373239176,183.4552010024687,350.8220388100638,160.54781205882654,310.10892518821635,179.8943927954983,298.0,138.0,404.0,138.0,298.0,238.0,404.0,238.0,351.0,188.0,60.273013986750094
p2c2,4,11,719.8976625475973,254.8315716538578,758.8861270303681,232.1529705078271,753.835217042986,203.7400722939405,714.022849392588,226.3983699728225,654.8848452179664,191.3626773912374,692.8217399974685,170.77502269887557,686.8595108696809,142.75455310632913,648.1476382200061,163.2911468866973,618.0,126.0,745.0,126.0,618.0,222.0,745.0,222.0,681.0,174.0,80.99375617853184
p2c2,5,10,370.7784700501388,271.9927180238421,412.37169081041856,250.4824481948035,402.8109542429066,227.2569903471576,360.4199526182126,248.7607795839964,327.41207110041387,212.3886318409252,367.6228020168951,192.72103712407755,357.8622047610896,169.76305125047173,316.9106457478746,189.40064612466432,305.0,150.0,413.0,150.0,305.0,251.0,413.0,251.0,359.0,200.0,59.70384598628933
p2c2,5,11,732.9122290453217,267.63211655297584,772.1012617856611,244.51999583288384,767.2477961624814,216.0423970961018,727.2253572214333,239.14130978549423,666.5680857510479,202.85851273050585,704.7044822402961,181.89954179563784,698.8962510704266,153.79937790502,659.9757354933167,174.71232867684802,631.0,137.0,761.0,137.0,631.0,236.0,761.0,236.0,696.0,186.0,78.65077144432207
p2c2,6,10,378.4004324014367,282.71978954583136,420.2381169505112,260.8695550081084,410.7176285043702,237.60523449558545,368.0718522691649,259.4537535699831,334.3055964516159,222.1023002363857,374.747915368813,202.14008076236144,365.0129097293617,179.13290577755157,323.82042338472024,199.0686257011241,314.0,161.0,423.0,161.0,314.0,264.0,423.0,264.0,368.0,212.0,61.2502391742393
p2c2,6,11,746.1983444326776,280.70709982651755,785.5879391127784,257.14804752949266,780.941317622938,228.6093211467368,740.7087596496355,252.16273378545105,678.4815755420801,214.5878709429286,716.8180599418222,193.24671834256165,711.1711094659178,165.069244800304,672.041277603969,186.3697579994944,647.0,153.0,776.0,153.0,647.0,250.0,776.0,250.0,711.0,201.0,73.8974363588824
p2c2,7,10,388.7746787338206,297.31232171318646,430.9416869894022,274.99543730564574,421.4793893861259,251.6826676068097,378.49027196862426,274.0045883309762,343.67937264261207,235.30320338476903,384.433766797144,214.93715797237337,374.7363654806452,191.8667573610328,333.2191068516105,212.21126462028485,321.0,172.0,432.0,172.0,321.0,276.0,432.0,276.0,376.0,224.0,65.08146401836132
p2c2,7,11,764.3623794591933,298.57547716812013,804.0187662955882,274.3988966240012,799.6636176133868,245.78470649701828,759.1514712616819,269.9665241065957,694.7478794781747,230.596132519611,733.3515639117626,208.7279437886201,727.9318180489544,180.45145273618687,688.5223673432517,202.28673976455227,659.0,163.0,794.0,163.0,659.0,265.0,794.0,265.0,726.0,214.0,78.51604006010635
p2c2,8,10,396.7160572969386,308.4835143585589,439.1327302396467,285.8061363580128,429.717583896025,262.4597226205963,386.4680779168015,285.14751876775983,350.8476787918312,245.3989097297792,391.83874067677374,224.7213639279643,382.17222708335,201.60543160819364,340.408586501404,222.2653948885428,329.0,182.0,441.0,182.0,329.0,287.0,441.0,287.0,385.0,234.0,65.08149083128099
p2c2,8,11,778.3254068182181,312.3208448640532,818.1815078894838,287.66394446090567,814.0571972441358,258.99806826546126,773.3357006253218,283.6689998050726,707.2347698833315,242.8940338396017,746.0393051685318,220.61672320585257,740.7993986575818,192.26927652167743,701.1796935163864,214.51994413729275,672.0,178.0,808.0,178.0,672.0,282.0,808.0,282.0,740.0,230.0,78.51607129662617
p2c2,9,10,404.8008066993254,319.854036628424,447.4693728331437,296.80684524737666,438.1045695242621,273.4292520322376,394.5922647665019,296.4925319507667,358.13907333029,255.6657353289108,399.3689930255625,234.66904958103723,389.7358116567028,211.50931836792307,347.7234335810124,232.4925896970373,337.0,192.0,452.0,192.0,337.0,299.0,452.0,299.0,394.0,245.0,61.2543993507659
p2c2,9,11,792.5993836838085,326.3597094241125,832.6542091113986,301.2074687028875,828.7720177831135,272.4944823075397,787.8421606169874,297.6701263524819,719.9852518109611,255.43961958660867,758.9904605455251,232.7411286408574,753.9391217014152,204.32584145962247,714.1092877971382,227.00436053737607,691.0,196.0,824.0,196.0,691.0,297.0,824.0,297.0,757.0,246.0,73.893417510262
p2c2,10,10,415.8037507078641,335.3344509045009,458.8117722293149,311.7790839573364,449.5192149173903,288.36401771029307,405.6526229055625,311.94351002283065,368.0517493634303,269.6289340735392,409.6036897721693,248.19437988032928,400.0188556756357,224.97914049377192,357.6710184228175,246.40618776107368,349.0,202.0,467.0,202.0,349.0,311.0,467.0,311.0,408.0,256.0,65.08157199950756
p2c2,10,11,812.130648148049,345.5722645832794,852.4491704808876,319.73436753286444,848.9082674442194,290.9662419538934,807.7018617848122,316.8410194847817,737.4070603595713,272.5842970460984,776.6799125821833,249.30401777486588,771.8941982719925,220.80347309603152,731.7840219448068,244.07337345353292,703.0,206.0,841.0,206.0,703.0,311.0,841.0,311.0,772.0,258.0,78.51203697992025
p2c2,11,10,424.237010294032,347.18965628430703,467.5021213379605,323.241462876135,458.26793818569695,299.8015652183414,414.1329176628088,323.7802894840996,375.6416202545879,280.31083991213984,417.4375631886648,258.538338049656,407.8922016691893,235.2837805242585,365.290085993468,257.05348317714584,355.0,214.0,474.0,214.0,355.0,323.0,474.0,323.0,414.0,268.0,65.08157199950756
p2c2,11,11,827.1637869993962,360.3622967845709,867.6788048412877,333.99046107279025,864.4084528418017,305.1872313167209,822.995932620903,331.6068443585957,750.7970556260203,285.76337521290986,790.2704692493738,262.0310056165712,785.6951641199298,233.4707719320956,745.3748465240894,257.2005172830474,717.0,221.0,854.0,221.0,717.0,326.0,854.0,326.0,785.0,273.0,78.51205319887227
p2c2,12,10,432.8194451416708,359.26638334091365,476.34410229793366,334.91477012388594,467.1718700943328,311.453040735314,422.7657658715611,335.84193692517255,383.35816819799874,291.1822498735523,425.4005474927668,269.0631618776875,415.8973650582869,245.77140454454903,373.0383551091801,267.89265475430125,361.0,226.0,483.0,226.0,361.0,337.0,483.0,337.0,422.0,281.0,61.254482147066426
p2c2,12,11,842.5354700205521,375.493314804383,883.2457563499241,348.56973815066846,880.2591094212646,319.7372100373128,838.6417320372288,346.72019070816793,764.470776833082,299.22917865431526,804.1445520117654,275.03051922736154,799.7897100404582,246.41455436722808,759.2594090498093,270.618860764202,727.0,231.0,875.0,231.0,727.0,343.0,875.0,343.0,801.0,287.0,73.89349815450294
