9,37,282.4855651855469,443.0487060546875,369.47637939453125,503.0166015625
10,37,285.7925109863281,443.4786376953125,368.7281188964844,502.1242980957031
11,37,285.761474609375,443.57733154296875,368.65594482421875,501.78759765625
12,37,286.2245788574219,443.93426513671875,370.0474853515625,502.3463439941406
13,37,286.2248229980469,443.7135925292969,371.2280578613281,502.14117431640625
14,37,285.2944641113281,443.18035888671875,372.5555419921875,502.81195068359375
15,37,286.7665100097656,442.21661376953125,372.7087097167969,502.96099853515625
16,37,287.637451171875,442.11529541015625,375.2890319824219,503.90478515625
17,37,288.1874694824219,442.09344482421875,374.5748596191406,505.1169128417969
18,37,288.1780700683594,441.71441650390625,374.65228271484375,505.4713134765625
19,37,287.4203796386719,441.8529968261719,377.6653747558594,506.61700439453125
20,37,287.90484619140625,442.24639892578125,379.0179748535156,507.0708923339844
21,37,289.20782470703125,442.5776062011719,378.708740234375,506.66497802734375
22,37,288.7767028808594,442.90301513671875,379.708984375,507.8934326171875
23,37,289.52508544921875,443.17864990234375,380.8669738769531,508.12237548828125
24,37,289.8220520019531,442.8332824707031,383.13104248046875,508.83160400390625
25,37,289.7640075683594,442.6557922363281,384.5457458496094,509.1019287109375
26,37,290.3183288574219,442.1147155761719,385.8224182128906,511.2516174316406
27,37,290.7773132324219,442.4864501953125,387.4101257324219,511.4562683105469
28,37,292.0215759277344,442.1297912597656,388.779296875,512.2960815429688
29,37,291.89239501953125,441.6107177734375,390.9443054199219,512.3994750976562
30,37,290.58203125,441.36920166015625,392.93487548828125,512.3006591796875
31,37,291.3099670410156,440.836181640625,393.9657897949219,512.2477416992188
32,37,292.9088134765625,440.8714294433594,395.0752258300781,512.3348388671875
33,37,294.4621887207031,440.2651672363281,396.1427307128906,511.709228515625
34,37,295.034912109375,440.5895690917969,396.7562255859375,512.037109375
35,37,294.7016296386719,440.30145263671875,398.4161071777344,512.7060546875
36,37,298.077392578125,441.006103515625,398.1930847167969,513.0484619140625
37,37,299.9087219238281,441.128173828125,400.1231384277344,513.33740234375
38,37,302.1802673339844,441.4718933105469,401.7376403808594,512.9521484375
39,37,302.68560791015625,441.5990295410156,403.5655212402344,513.9179077148438
40,37,303.4657287597656,439.9976806640625,404.8485412597656,514.4141235351562
41,37,303.5733642578125,441.25811767578125,407.0472412109375,514.7865600585938
42,37,304.8265686035156,440.1051330566406,408.40631103515625,515.4537353515625
43,37,303.8662414550781,440.7677001953125,410.7391662597656,515.727783203125
44,37,303.6388854980469,441.2121276855469,412.2960510253906,515.777587890625
45,37,304.9588317871094,440.5506591796875,413.8820495605469,516.4645385742188
46,37,306.5899353027344,439.5914001464844,415.7804870605469,518.357421875
47,37,306.02349853515625,438.9073791503906,417.4161682128906,518.9890747070312
48,37,306.87896728515625,438.7259216308594,419.5104675292969,520.0418090820312
49,37,309.4868469238281,438.4527893066406,420.9286804199219,521.225341796875
50,37,310.884765625,438.1323547363281,423.025146484375,522.1302490234375
51,37,311.1915283203125,437.89630126953125,424.774169921875,523.0572509765625
52,37,311.3843994140625,437.5453186035156,427.7057189941406,523.315185546875
53,37,312.80511474609375,437.5838928222656,428.38818359375,523.7796020507812
54,37,313.2168884277344,437.503173828125,430.1860656738281,524.1204223632812
55,37,314.0895690917969,437.5160827636719,431.59326171875,523.8919677734375
56,37,314.42791748046875,437.37200927734375,433.4172058105469,524.3041381835938
57,37,314.7235107421875,437.47686767578125,435.35235595703125,524.9525146484375
58,37,314.8583984375,437.0905456542969,437.7672119140625,524.6320190429688
59,37,315.45733642578125,437.1405029296875,438.990234375,524.5592041015625
60,37,315.6429138183594,436.8408508300781,441.85736083984375,526.1840209960938
61,37,316.184814453125,437.306396484375,445.1736145019531,527.1551513671875
62,37,317.8432312011719,437.4635314941406,447.84307861328125,528.0927124023438
63,37,319.5968017578125,437.6474304199219,450.55224609375,528.7160034179688
64,37,322.36920166015625,437.436279296875,452.5607604980469,529.0060424804688
65,37,322.79547119140625,437.52587890625,455.03155517578125,530.6366577148438
66,37,325.6619567871094,437.0091857910156,458.3271789550781,530.8185424804688
67,37,326.26416015625,436.4554138183594,460.7232666015625,531.1442260742188
68,37,327.6457824707031,436.2789306640625,462.65594482421875,531.4418334960938
69,37,327.1439514160156,435.56341552734375,466.0352478027344,532.6907958984375
70,37,329.83807373046875,435.68121337890625,470.0604553222656,533.8700561523438
71,37,332.1905822753906,435.95843505859375,473.1346130371094,535.4703979492188
72,37,334.14361572265625,435.99896240234375,476.9305419921875,535.7461547851562
73,37,333.64178466796875,435.3738098144531,478.7703552246094,536.9786987304688
74,37,334.379150390625,434.8486328125,481.815185546875,537.9081420898438
75,37,335.62982177734375,434.6149597167969,484.2457275390625,537.8157348632812
76,37,335.0762023925781,434.5460510253906,486.6481018066406,538.5208129882812
77,37,334.0376892089844,435.5130920410156,489.71026611328125,539.1670532226562
78,37,337.726318359375,434.2661437988281,493.2599792480469,540.1172485351562
79,37,338.20330810546875,434.02801513671875,497.7477111816406,541.0255126953125
80,37,339.41802978515625,434.1731872558594,501.3417053222656,541.7806396484375
81,37,342.38665771484375,433.4786071777344,503.1980895996094,543.045166015625
82,37,344.773681640625,433.0779724121094,506.9200744628906,544.5869140625
83,37,347.22406005859375,432.3153076171875,510.75177001953125,546.1881103515625
84,37,349.8282165527344,432.1014709472656,513.5663452148438,547.4638671875
85,37,352.3177795410156,431.8905334472656,516.751953125,547.823486328125
86,37,354.0165100097656,431.8916015625,520.0935668945312,549.7963256835938
87,37,353.5266418457031,432.1619873046875,523.3759765625,550.324951171875
88,37,355.60870361328125,432.3961486816406,527.2351684570312,551.4563598632812
89,37,357.25958251953125,432.31182861328125,531.3115844726562,552.4893798828125
90,37,359.524169921875,432.52789306640625,535.781005859375,554.0641479492188
91,37,360.52374267578125,431.45550537109375,541.305908203125,554.9550170898438
92,37,361.75543212890625,430.95892333984375,545.061279296875,556.3519897460938
93,37,363.1175537109375,430.5713806152344,550.8527221679688,558.2156372070312
94,37,366.3294677734375,430.7082824707031,555.0902709960938,560.9456787109375
95,37,365.94549560546875,429.6647644042969,560.5418090820312,563.0183715820312
96,37,367.1302490234375,429.7982177734375,566.897216796875,564.8113403320312
97,37,368.7892761230469,429.485595703125,571.6162719726562,567.1414184570312
98,37,371.0729675292969,428.73724365234375,577.1039428710938,570.0203247070312
