2,36,319.6089782714844,399.9712829589844,412.4461364746094,468.9195251464844
3,36,322.4434814453125,400.1396789550781,414.6863708496094,469.72467041015625
4,36,321.8926086425781,399.9219665527344,414.7137756347656,469.3265380859375
5,36,321.90399169921875,399.1446533203125,417.462890625,469.9825744628906
6,36,322.6551818847656,398.8413391113281,419.1634216308594,470.4075622558594
7,36,323.30267333984375,399.20050048828125,419.3993225097656,470.5643310546875
8,36,324.4064025878906,397.63922119140625,420.75225830078125,471.1629638671875
9,36,325.20892333984375,396.9702453613281,421.8708801269531,472.0249328613281
10,36,325.29583740234375,397.7144775390625,421.7684631347656,473.20733642578125
11,36,325.0235900878906,397.5018005371094,422.140869140625,474.2530822753906
12,36,325.7630615234375,397.5030517578125,424.10943603515625,474.52392578125
13,36,326.7797546386719,397.9649658203125,424.8418884277344,474.9253845214844
14,36,327.61212158203125,398.6078796386719,425.6110534667969,475.247802734375
15,36,328.3265686035156,398.6561584472656,427.71978759765625,475.1556701660156
16,36,328.0314025878906,396.9698486328125,430.0352478027344,475.3459167480469
17,36,329.2359313964844,396.03839111328125,432.35662841796875,475.8331604003906
18,36,330.7309265136719,396.3947448730469,434.15069580078125,476.3155212402344
19,36,330.4501037597656,396.06976318359375,435.0718688964844,476.42950439453125
20,36,331.55108642578125,395.1288757324219,436.7217102050781,476.7763671875
21,36,332.9494323730469,395.01153564453125,438.7488098144531,476.6971130371094
22,36,333.55718994140625,394.5531921386719,440.6404724121094,476.79052734375
23,36,333.353759765625,394.3825988769531,442.576416015625,477.3579406738281
24,36,333.20452880859375,394.7586669921875,444.0333251953125,477.7289123535156
25,36,333.9160461425781,394.0908203125,445.0273132324219,477.7628479003906
26,36,334.4399719238281,393.1824951171875,446.75994873046875,478.0800476074219
27,36,334.9994812011719,393.2122497558594,447.44873046875,478.7325744628906
28,36,336.4744567871094,393.1335754394531,448.92596435546875,479.36761474609375
29,36,337.0509948730469,392.6911926269531,450.970703125,479.66717529296875
