5,2.0,232.0,311.5199890136719,503.018310546875,371.8995666503906,550.19873046875
6,2.0,232.0,311.68475341796875,502.77972412109375,372.6203918457031,551.0391845703125
7,2.0,232.0,311.9742431640625,502.85479736328125,373.8092956542969,551.1246948242188
8,2.0,232.0,312.8834228515625,502.9857177734375,375.0788269042969,551.2850341796875
9,2.0,232.0,313.3995361328125,503.4126892089844,375.3675842285156,550.5232543945312
10,2.0,232.0,312.547607421875,503.3401794433594,377.99456787109375,551.3736572265625
11,2.0,232.0,312.8418884277344,503.1952819824219,378.75042724609375,552.5087280273438
12,2.0,232.0,314.7287902832031,502.9842224121094,377.57659912109375,551.6281127929688
13,2.0,232.0,314.41265869140625,501.9579772949219,379.56024169921875,552.8434448242188
14,2.0,232.0,314.2033386230469,502.7649230957031,380.95257568359375,553.4008178710938
15,2.0,232.0,314.9232177734375,502.154296875,381.9189758300781,553.4863891601562
16,2.0,232.0,315.6368408203125,502.2992858886719,382.7604675292969,553.7251586914062
17,2.0,232.0,316.6511535644531,502.17401123046875,383.4031066894531,553.5175170898438
18,2.0,232.0,317.02178955078125,502.05743408203125,383.9533386230469,553.7843017578125
19,2.0,232.0,317.1093444824219,501.7677307128906,384.6612854003906,553.9342041015625
20,2.0,232.0,317.8780822753906,502.0757141113281,385.995361328125,554.7470092773438
21,2.0,232.0,318.27838134765625,501.7945556640625,387.1842346191406,556.1509399414062
22,2.0,232.0,318.3559875488281,501.6495361328125,387.8797302246094,556.3314208984375
23,2.0,232.0,318.8334045410156,502.6164245605469,389.3647766113281,556.1327514648438
24,2.0,232.0,318.8782958984375,502.325927734375,390.5732421875,556.0565795898438
25,2.0,232.0,319.3320007324219,502.1529846191406,391.7005310058594,556.5570678710938
26,2.0,232.0,320.31036376953125,501.93658447265625,392.7419738769531,557.1339111328125
27,2.0,232.0,321.39886474609375,501.39532470703125,394.4978942871094,557.8578491210938
28,2.0,232.0,321.78863525390625,500.2999267578125,395.2850036621094,559.3927612304688
29,2.0,232.0,321.74859619140625,499.9008483886719,396.0621032714844,559.790771484375
30,2.0,232.0,321.8774719238281,499.4648742675781,397.5299072265625,560.218505859375
31,2.0,232.0,323.16583251953125,499.79766845703125,398.0735168457031,559.8519897460938
32,2.0,232.0,324.4022216796875,499.7223205566406,398.9877624511719,559.7406005859375
33,2.0,232.0,324.7934875488281,499.8448791503906,399.56280517578125,559.7406616210938
34,2.0,232.0,324.8682556152344,499.499267578125,400.9390563964844,561.0103149414062
35,2.0,232.0,325.4150085449219,499.95849609375,401.9823303222656,561.7529907226562
36,2.0,232.0,326.0209655761719,499.56683349609375,404.3876037597656,562.5382080078125
37,2.0,232.0,326.9245300292969,500.0981140136719,406.4691467285156,563.0086669921875
38,2.0,232.0,326.8396911621094,500.015380859375,408.1225280761719,563.0491943359375
39,2.0,232.0,327.1575622558594,500.37188720703125,410.3866271972656,563.0957641601562
40,2.0,232.0,328.6463317871094,500.36578369140625,411.70904541015625,563.2071533203125
41,2.0,232.0,329.9301452636719,500.05322265625,413.0414733886719,564.3277587890625
42,2.0,232.0,330.5650634765625,499.8674621582031,414.37066650390625,565.3533325195312
43,2.0,232.0,332.62359619140625,499.89642333984375,416.998779296875,566.5794677734375
44,2.0,232.0,333.0286560058594,499.42999267578125,418.78619384765625,567.5501708984375
45,2.0,232.0,333.9044494628906,498.9684753417969,420.3296813964844,567.6402587890625
46,2.0,232.0,334.4119873046875,499.13055419921875,422.6366271972656,569.216796875
47,2.0,232.0,334.76812744140625,499.3764343261719,424.00518798828125,570.7572021484375
48,2.0,232.0,335.5358581542969,499.61578369140625,424.38555908203125,571.3755493164062
49,2.0,232.0,336.2402648925781,500.2352600097656,426.39044189453125,571.2771606445312
50,2.0,232.0,336.3536376953125,500.1741027832031,427.7894287109375,571.2352905273438
51,2.0,232.0,338.6210021972656,499.3798828125,431.21343994140625,572.6537475585938
52,2.0,232.0,340.1841735839844,498.6831359863281,434.5552978515625,574.0106201171875
53,2.0,232.0,341.9558410644531,498.4713134765625,437.8094177246094,574.3124389648438
54,2.0,232.0,343.4720153808594,498.4554443359375,439.76434326171875,573.907958984375
55,2.0,232.0,344.9551696777344,497.6886291503906,441.6498718261719,574.0230102539062
56,2.0,232.0,347.1577453613281,497.98419189453125,443.4942626953125,574.3113403320312
57,2.0,232.0,348.05194091796875,498.3523254394531,445.8890075683594,573.7313232421875
58,2.0,232.0,348.8731384277344,499.0500793457031,448.3493957519531,573.8013305664062
59,2.0,232.0,349.5896911621094,498.8096618652344,449.8913269042969,574.5263671875
60,2.0,232.0,349.7572021484375,498.62457275390625,452.1991271972656,576.24462890625
61,2.0,232.0,350.08953857421875,498.3807373046875,453.6504211425781,577.9262084960938
62,2.0,232.0,350.177978515625,498.04315185546875,457.96942138671875,579.1658935546875
63,2.0,232.0,351.5284423828125,498.16949462890625,462.299072265625,581.2549438476562
64,2.0,232.0,352.357421875,497.39227294921875,466.08251953125,583.421142578125
65,2.0,232.0,354.7573547363281,496.9073181152344,468.5872497558594,583.5906982421875
66,2.0,232.0,356.5289611816406,496.5352478027344,470.4100646972656,584.3325805664062
67,2.0,232.0,358.41754150390625,496.0254211425781,473.67864990234375,586.1258544921875
68,2.0,232.0,359.8779296875,495.44622802734375,476.4983215332031,585.9888305664062
69,2.0,232.0,360.3974914550781,495.64373779296875,479.1186828613281,586.4508666992188
70,2.0,232.0,360.23101806640625,495.8620300292969,482.8187255859375,587.33544921875
71,2.0,232.0,361.55145263671875,495.2370910644531,486.490234375,588.2979736328125
72,2.0,232.0,363.5191345214844,495.3865661621094,489.2386169433594,590.8778076171875
73,2.0,232.0,364.48504638671875,495.77972412109375,492.5300598144531,592.8377685546875
74,2.0,232.0,366.60894775390625,495.179443359375,495.3992004394531,591.644775390625
75,2.0,232.0,369.4830322265625,493.9430847167969,497.87530517578125,594.7107543945312
76,2.0,232.0,371.41180419921875,493.4067077636719,502.2816162109375,595.8748168945312
77,2.0,232.0,372.449462890625,493.21905517578125,506.4759216308594,596.8169555664062
78,2.0,232.0,374.64837646484375,493.0964660644531,510.3824157714844,597.8876953125
79,2.0,232.0,374.943115234375,493.46466064453125,514.93701171875,598.0209350585938
80,2.0,232.0,375.4196472167969,494.0684814453125,518.8404541015625,598.3816528320312
81,2.0,232.0,375.7840576171875,494.0007629394531,523.8313598632812,600.1167602539062
82,2.0,232.0,378.4935607910156,494.3694763183594,528.1005859375,602.28857421875
83,2.0,232.0,381.6162109375,493.16595458984375,532.447509765625,603.925048828125
84,2.0,232.0,384.40313720703125,493.8071594238281,536.7553100585938,606.2972412109375
85,2.0,232.0,386.94488525390625,492.95416259765625,542.9158325195312,607.993408203125
86,2.0,232.0,387.8877258300781,492.3143005371094,548.8795776367188,608.7992553710938
87,2.0,232.0,389.8371276855469,491.3061218261719,554.3365478515625,610.6810913085938
88,2.0,232.0,393.4330749511719,490.2479553222656,558.9267578125,612.003662109375
89,2.0,232.0,394.4510192871094,489.18267822265625,565.715087890625,613.2515869140625
90,2.0,232.0,395.51446533203125,487.96014404296875,572.4760131835938,615.5652465820312
91,2.0,232.0,397.78875732421875,487.3220520019531,578.1846313476562,617.6862182617188
92,2.0,232.0,400.29156494140625,486.4043273925781,583.9469604492188,619.7594604492188
93,2.0,232.0,403.75634765625,486.0368957519531,589.8746948242188,621.8355102539062
94,2.0,232.0,406.1512451171875,485.6457824707031,597.460205078125,623.8178100585938
95,2.0,232.0,410.6332702636719,485.24237060546875,605.1329345703125,626.2034301757812
96,2.0,232.0,413.86700439453125,483.54718017578125,612.7507934570312,627.4998779296875
97,2.0,232.0,417.4768981933594,484.0968322753906,622.0100708007812,630.7696533203125
98,2.0,232.0,418.7671813964844,482.76904296875,630.1492309570312,633.5391845703125
99,2.0,232.0,423.76715087890625,482.2225036621094,639.9828491210938,636.396240234375
100,2.0,232.0,427.96636962890625,480.7081298828125,650.0108032226562,638.8353881835938
101,2.0,232.0,431.4311218261719,480.1968994140625,658.7147216796875,642.5940551757812
102,2.0,232.0,432.870849609375,480.70172119140625,668.1112670898438,646.3753662109375
103,2.0,232.0,438.48004150390625,480.58465576171875,678.3329467773438,650.9482421875
104,2.0,232.0,443.7156982421875,480.20269775390625,690.502197265625,653.7869262695312
105,2.0,232.0,449.1224670410156,478.80023193359375,703.4711303710938,658.0252075195312
106,2.0,232.0,452.87445068359375,478.06622314453125,717.7788696289062,661.1692504882812
107,2.0,232.0,457.1406555175781,477.31219482421875,731.8488159179688,664.6593017578125
108,2.0,232.0,464.3125,475.8323974609375,747.3351440429688,670.8037109375
109,2.0,232.0,469.74139404296875,475.61279296875,763.5602416992188,676.5221557617188
110,2.0,232.0,475.91363525390625,474.5032958984375,781.2349243164062,681.3800048828125
111,2.0,232.0,481.0804138183594,473.8723449707031,799.49951171875,685.4641723632812
112,2.0,232.0,488.30950927734375,472.3613586425781,819.2490844726562,692.5445556640625
113,2.0,232.0,493.8757629394531,471.5633239746094,839.4664916992188,698.8817749023438
114,2.0,232.0,501.0058898925781,470.94024658203125,861.7478637695312,706.887451171875
115,2.0,232.0,509.28216552734375,469.9551696777344,886.6074829101562,713.407470703125
116,2.0,232.0,516.387939453125,468.4901428222656,914.2451171875,722.559326171875
117,2.0,232.0,525.1749877929688,468.6215515136719,942.6087646484375,730.669677734375
118,2.0,232.0,534.1953125,466.8414611816406,974.5504150390625,738.3766479492188
119,2.0,232.0,545.8607177734375,463.2342224121094,1007.8990478515625,749.0145263671875
120,2.0,232.0,555.4691772460938,461.9690856933594,1043.853515625,764.4408569335938
121,2.0,232.0,569.7880859375,459.2571105957031,1085.5560302734375,776.8299560546875
122,2.0,232.0,580.1788940429688,456.88397216796875,1132.0960693359375,791.498779296875
123,2.0,232.0,594.1323852539062,454.09014892578125,1181.7061767578125,807.486328125
124,2.0,232.0,609.7640380859375,450.55596923828125,1235.068115234375,827.1211547851562
125,2.0,232.0,627.1234130859375,446.2333679199219,1298.36328125,846.789794921875
126,2.0,232.0,644.7171020507812,442.5012512207031,1367.5206298828125,872.4815673828125
127,2.0,232.0,664.608154296875,437.1537170410156,1449.711669921875,901.1389770507812
128,2.0,232.0,684.1280517578125,433.0229797363281,1541.89599609375,933.2006225585938
129,2.0,232.0,709.7034912109375,428.1064758300781,1643.5775146484375,969.3402099609375
130,2.0,232.0,739.4971923828125,423.9153747558594,1763.9027099609375,1015.1881103515625
131,2.0,232.0,767.1019287109375,416.9866638183594,1878.267333984375,1054.9097900390625
132,2.0,232.0,804.1737060546875,409.8014831542969,1920.0,1072.576171875
133,2.0,232.0,843.6026611328125,399.7426452636719,1920.0,1079.17529296875
134,2.0,232.0,892.686279296875,384.6284484863281,1920.0,1080.0
135,2.0,232.0,945.945068359375,373.9986877441406,1920.0,1079.9290771484375
136,2.0,232.0,1008.9739990234375,363.22320556640625,1920.0,1077.7965087890625
137,2.0,232.0,1086.7352294921875,349.5677490234375,1920.0,1077.2113037109375
138,2.0,232.0,1177.2293701171875,328.1849365234375,1920.0,1080.0
139,2.0,232.0,1291.2486572265625,317.83251953125,1920.0,1080.0
140,2.0,232.0,1435.5457763671875,329.9625244140625,1920.0,1080.0
141,2.0,232.0,1615.805908203125,367.8698425292969,1920.0,1079.826416015625
